# Bai toan truyen nhiet 1D
# Phuong phap sai phan huu han hien
#
# N_x    = 101
# N_time = 600
# l      = 0.5
# t_max  = 1800.0
#
# Cot du lieu: j   i   t   x   u
  553    63  1.66176962e+03  3.15000000e-01  3.12121320e-01
  553    64  1.66176962e+03  3.20000000e-01  3.07727503e-01
  553    65  1.66176962e+03  3.25000000e-01  3.03029901e-01
  553    66  1.66176962e+03  3.30000000e-01  2.98033143e-01
  553    67  1.66176962e+03  3.35000000e-01  2.92742157e-01
  553    68  1.66176962e+03  3.40000000e-01  2.87162156e-01
  553    69  1.66176962e+03  3.45000000e-01  2.81298643e-01
  553    70  1.66176962e+03  3.50000000e-01  2.75157398e-01
  553    71  1.66176962e+03  3.55000000e-01  2.68744478e-01
  553    72  1.66176962e+03  3.60000000e-01  2.62066206e-01
  553    73  1.66176962e+03  3.65000000e-01  2.55129167e-01
  553    74  1.66176962e+03  3.70000000e-01  2.47940203e-01
  553    75  1.66176962e+03  3.75000000e-01  2.40506406e-01
  553    76  1.66176962e+03  3.80000000e-01  2.32835106e-01
  553    77  1.66176962e+03  3.85000000e-01  2.24933872e-01
  553    78  1.66176962e+03  3.90000000e-01  2.16810499e-01
  553    79  1.66176962e+03  3.95000000e-01  2.08473000e-01
  553    80  1.66176962e+03  4.00000000e-01  1.99929602e-01
  553    81  1.66176962e+03  4.05000000e-01  1.91188735e-01
  553    82  1.66176962e+03  4.10000000e-01  1.82259025e-01
  553    83  1.66176962e+03  4.15000000e-01  1.73149284e-01
  553    84  1.66176962e+03  4.20000000e-01  1.63868504e-01
  553    85  1.66176962e+03  4.25000000e-01  1.54425844e-01
  553    86  1.66176962e+03  4.30000000e-01  1.44830626e-01
  553    87  1.66176962e+03  4.35000000e-01  1.35092323e-01
  553    88  1.66176962e+03  4.40000000e-01  1.25220550e-01
  553    89  1.66176962e+03  4.45000000e-01  1.15225054e-01
  553    90  1.66176962e+03  4.50000000e-01  1.05115704e-01
  553    91  1.66176962e+03  4.55000000e-01  9.49024859e-02
  553    92  1.66176962e+03  4.60000000e-01  8.45954857e-02
  553    93  1.66176962e+03  4.65000000e-01  7.42048846e-02
  553    94  1.66176962e+03  4.70000000e-01  6.37409467e-02
  553    95  1.66176962e+03  4.75000000e-01  5.32140096e-02
  553    96  1.66176962e+03  4.80000000e-01  4.26344743e-02
  553    97  1.66176962e+03  4.85000000e-01  3.20127944e-02
  553    98  1.66176962e+03  4.90000000e-01  2.13594662e-02
  553    99  1.66176962e+03  4.95000000e-01  1.06850180e-02
  553   100  1.66176962e+03  5.00000000e-01  0.00000000e+00

  554     0  1.66477462e+03  0.00000000e+00  0.00000000e+00
  554     1  1.66477462e+03  5.00000000e-03  1.05679027e-02
  554     2  1.66477462e+03  1.00000000e-02  2.11254700e-02
  554     3  1.66477462e+03  1.50000000e-02  3.16623071e-02
  554     4  1.66477462e+03  2.00000000e-02  4.21680354e-02
  554     5  1.66477462e+03  2.50000000e-02  5.26323033e-02
  554     6  1.66477462e+03  3.00000000e-02  6.30447970e-02
  554     7  1.66477462e+03  3.50000000e-02  7.33952510e-02
  554     8  1.66477462e+03  4.00000000e-02  8.36734588e-02
  554     9  1.66477462e+03  4.50000000e-02  9.38692828e-02
  554    10  1.66477462e+03  5.00000000e-02  1.03972665e-01
  554    11  1.66477462e+03  5.50000000e-02  1.13973638e-01
  554    12  1.66477462e+03  6.00000000e-02  1.23862331e-01
  554    13  1.66477462e+03  6.50000000e-02  1.33628988e-01
  554    14  1.66477462e+03  7.00000000e-02  1.43263968e-01
  554    15  1.66477462e+03  7.50000000e-02  1.52757761e-01
  554    16  1.66477462e+03  8.00000000e-02  1.62100995e-01
  554    17  1.66477462e+03  8.50000000e-02  1.71284446e-01
  554    18  1.66477462e+03  9.00000000e-02  1.80299049e-01
  554    19  1.66477462e+03  9.50000000e-02  1.89135902e-01
  554    20  1.66477462e+03  1.00000000e-01  1.97786280e-01
  554    21  1.66477462e+03  1.05000000e-01  2.06241642e-01
  554    22  1.66477462e+03  1.10000000e-01  2.14493638e-01
  554    23  1.66477462e+03  1.15000000e-01  2.22534120e-01
  554    24  1.66477462e+03  1.20000000e-01  2.30355146e-01
  554    25  1.66477462e+03  1.25000000e-01  2.37948994e-01
  554    26  1.66477462e+03  1.30000000e-01  2.45308162e-01
  554    27  1.66477462e+03  1.35000000e-01  2.52425383e-01
  554    28  1.66477462e+03  1.40000000e-01  2.59293627e-01
  554    29  1.66477462e+03  1.45000000e-01  2.65906110e-01
  554    30  1.66477462e+03  1.50000000e-01  2.72256299e-01
  554    31  1.66477462e+03  1.55000000e-01  2.78337923e-01
  554    32  1.66477462e+03  1.60000000e-01  2.84144974e-01
  554    33  1.66477462e+03  1.65000000e-01  2.89671713e-01
  554    34  1.66477462e+03  1.70000000e-01  2.94912681e-01
  554    35  1.66477462e+03  1.75000000e-01  2.99862699e-01
  554    36  1.66477462e+03  1.80000000e-01  3.04516876e-01
  554    37  1.66477462e+03  1.85000000e-01  3.08870613e-01
  554    38  1.66477462e+03  1.90000000e-01  3.12919607e-01
  554    39  1.66477462e+03  1.95000000e-01  3.16659855e-01
  554    40  1.66477462e+03  2.00000000e-01  3.20087660e-01
  554    41  1.66477462e+03  2.05000000e-01  3.23199633e-01
  554    42  1.66477462e+03  2.10000000e-01  3.25992697e-01
  554    43  1.66477462e+03  2.15000000e-01  3.28464088e-01
  554    44  1.66477462e+03  2.20000000e-01  3.30611362e-01
  554    45  1.66477462e+03  2.25000000e-01  3.32432393e-01
  554    46  1.66477462e+03  2.30000000e-01  3.33925377e-01
  554    47  1.66477462e+03  2.35000000e-01  3.35088835e-01
  554    48  1.66477462e+03  2.40000000e-01  3.35921612e-01
  554    49  1.66477462e+03  2.45000000e-01  3.36422881e-01
  554    50  1.66477462e+03  2.50000000e-01  3.36592139e-01
  554    51  1.66477462e+03  2.55000000e-01  3.36429214e-01
  554    52  1.66477462e+03  2.60000000e-01  3.35934260e-01
  554    53  1.66477462e+03  2.65000000e-01  3.35107760e-01
  554    54  1.66477462e+03  2.70000000e-01  3.33950522e-01
  554    55  1.66477462e+03  2.75000000e-01  3.32463682e-01
  554    56  1.66477462e+03  2.80000000e-01  3.30648701e-01
  554    57  1.66477462e+03  2.85000000e-01  3.28507365e-01
  554    58  1.66477462e+03  2.90000000e-01  3.26041780e-01
  554    59  1.66477462e+03  2.95000000e-01  3.23254372e-01
  554    60  1.66477462e+03  3.00000000e-01  3.20147888e-01
  554    61  1.66477462e+03  3.05000000e-01  3.16725386e-01
  554    62  1.66477462e+03  3.10000000e-01  3.12990237e-01
  554    63  1.66477462e+03  3.15000000e-01  3.08946122e-01
  554    64  1.66477462e+03  3.20000000e-01  3.04597025e-01
  554    65  1.66477462e+03  3.25000000e-01  2.99947233e-01
  554    66  1.66477462e+03  3.30000000e-01  2.95001328e-01
  554    67  1.66477462e+03  3.35000000e-01  2.89764186e-01
  554    68  1.66477462e+03  3.40000000e-01  2.84240969e-01
  554    69  1.66477462e+03  3.45000000e-01  2.78437123e-01
  554    70  1.66477462e+03  3.50000000e-01  2.72358370e-01
  554    71  1.66477462e+03  3.55000000e-01  2.66010703e-01
  554    72  1.66477462e+03  3.60000000e-01  2.59400382e-01
  554    73  1.66477462e+03  3.65000000e-01  2.52533926e-01
  554    74  1.66477462e+03  3.70000000e-01  2.45418107e-01
  554    75  1.66477462e+03  3.75000000e-01  2.38059942e-01
  554    76  1.66477462e+03  3.80000000e-01  2.30466691e-01
  554    77  1.66477462e+03  3.85000000e-01  2.22645843e-01
  554    78  1.66477462e+03  3.90000000e-01  2.14605113e-01
  554    79  1.66477462e+03  3.95000000e-01  2.06352435e-01
  554    80  1.66477462e+03  4.00000000e-01  1.97895951e-01
  554    81  1.66477462e+03  4.05000000e-01  1.89244005e-01
  554    82  1.66477462e+03  4.10000000e-01  1.80405136e-01
  554    83  1.66477462e+03  4.15000000e-01  1.71388065e-01
  554    84  1.66477462e+03  4.20000000e-01  1.62201694e-01
  554    85  1.66477462e+03  4.25000000e-01  1.52855088e-01
  554    86  1.66477462e+03  4.30000000e-01  1.43357476e-01
  554    87  1.66477462e+03  4.35000000e-01  1.33718232e-01
  554    88  1.66477462e+03  4.40000000e-01  1.23946874e-01
  554    89  1.66477462e+03  4.45000000e-01  1.14053051e-01
  554    90  1.66477462e+03  4.50000000e-01  1.04046531e-01
  554    91  1.66477462e+03  4.55000000e-01  9.39371986e-02
  554    92  1.66477462e+03  4.60000000e-01  8.37350370e-02
  554    93  1.66477462e+03  4.65000000e-01  7.34501239e-02
  554    94  1.66477462e+03  4.70000000e-01  6.30926193e-02
  554    95  1.66477462e+03  4.75000000e-01  5.26727557e-02
  554    96  1.66477462e+03  4.80000000e-01  4.22008283e-02
  554    97  1.66477462e+03  4.85000000e-01  3.16871846e-02
  554    98  1.66477462e+03  4.90000000e-01  2.11422141e-02
  554    99  1.66477462e+03  4.95000000e-01  1.05763382e-02
  554   100  1.66477462e+03  5.00000000e-01  0.00000000e+00

  555     0  1.66777963e+03  0.00000000e+00  0.00000000e+00
  555     1  1.66777963e+03  5.00000000e-03  1.04602898e-02
  555     2  1.66777963e+03  1.00000000e-02  2.09103550e-02
  555     3  1.66777963e+03  1.50000000e-02  3.13399059e-02
  555     4  1.66777963e+03  2.00000000e-02  4.17386691e-02
  555     5  1.66777963e+03  2.50000000e-02  5.20963981e-02
  555     6  1.66777963e+03  3.00000000e-02  6.24028838e-02
  555     7  1.66777963e+03  3.50000000e-02  7.26479649e-02
  555     8  1.66777963e+03  4.00000000e-02  8.28215385e-02
  555     9  1.66777963e+03  4.50000000e-02  9.29135700e-02
  555    10  1.66777963e+03  5.00000000e-02  1.02914104e-01
  555    11  1.66777963e+03  5.50000000e-02  1.12813273e-01
  555    12  1.66777963e+03  6.00000000e-02  1.22601309e-01
  555    13  1.66777963e+03  6.50000000e-02  1.32268553e-01
  555    14  1.66777963e+03  7.00000000e-02  1.41805462e-01
  555    15  1.66777963e+03  7.50000000e-02  1.51202624e-01
  555    16  1.66777963e+03  8.00000000e-02  1.60450762e-01
  555    17  1.66777963e+03  8.50000000e-02  1.69540747e-01
  555    18  1.66777963e+03  9.00000000e-02  1.78463602e-01
  555    19  1.66777963e+03  9.50000000e-02  1.87210520e-01
  555    20  1.66777963e+03  1.00000000e-01  1.95772863e-01
  555    21  1.66777963e+03  1.05000000e-01  2.04142177e-01
  555    22  1.66777963e+03  1.10000000e-01  2.12310197e-01
  555    23  1.66777963e+03  1.15000000e-01  2.20268856e-01
  555    24  1.66777963e+03  1.20000000e-01  2.28010296e-01
  555    25  1.66777963e+03  1.25000000e-01  2.35526871e-01
  555    26  1.66777963e+03  1.30000000e-01  2.42811157e-01
  555    27  1.66777963e+03  1.35000000e-01  2.49855960e-01
  555    28  1.66777963e+03  1.40000000e-01  2.56654322e-01
  555    29  1.66777963e+03  1.45000000e-01  2.63199526e-01
  555    30  1.66777963e+03  1.50000000e-01  2.69485109e-01
  555    31  1.66777963e+03  1.55000000e-01  2.75504861e-01
  555    32  1.66777963e+03  1.60000000e-01  2.81252835e-01
  555    33  1.66777963e+03  1.65000000e-01  2.86723352e-01
  555    34  1.66777963e+03  1.70000000e-01  2.91911007e-01
  555    35  1.66777963e+03  1.75000000e-01  2.96810675e-01
  555    36  1.66777963e+03  1.80000000e-01  3.01417513e-01
  555    37  1.66777963e+03  1.85000000e-01  3.05726970e-01
  555    38  1.66777963e+03  1.90000000e-01  3.09734786e-01
  555    39  1.66777963e+03  1.95000000e-01  3.13437000e-01
  555    40  1.66777963e+03  2.00000000e-01  3.16829951e-01
  555    41  1.66777963e+03  2.05000000e-01  3.19910285e-01
  555    42  1.66777963e+03  2.10000000e-01  3.22674955e-01
  555    43  1.66777963e+03  2.15000000e-01  3.25121228e-01
  555    44  1.66777963e+03  2.20000000e-01  3.27246682e-01
  555    45  1.66777963e+03  2.25000000e-01  3.29049213e-01
  555    46  1.66777963e+03  2.30000000e-01  3.30527037e-01
  555    47  1.66777963e+03  2.35000000e-01  3.31678688e-01
  555    48  1.66777963e+03  2.40000000e-01  3.32503024e-01
  555    49  1.66777963e+03  2.45000000e-01  3.32999225e-01
  555    50  1.66777963e+03  2.50000000e-01  3.33166794e-01
  555    51  1.66777963e+03  2.55000000e-01  3.33005561e-01
  555    52  1.66777963e+03  2.60000000e-01  3.32515678e-01
  555    53  1.66777963e+03  2.65000000e-01  3.31697621e-01
  555    54  1.66777963e+03  2.70000000e-01  3.30552192e-01
  555    55  1.66777963e+03  2.75000000e-01  3.29080516e-01
  555    56  1.66777963e+03  2.80000000e-01  3.27284037e-01
  555    57  1.66777963e+03  2.85000000e-01  3.25164524e-01
  555    58  1.66777963e+03  2.90000000e-01  3.22724060e-01
  555    59  1.66777963e+03  2.95000000e-01  3.19965049e-01
  555    60  1.66777963e+03  3.00000000e-01  3.16890207e-01
  555    61  1.66777963e+03  3.05000000e-01  3.13502562e-01
  555    62  1.66777963e+03  3.10000000e-01  3.09805451e-01
  555    63  1.66777963e+03  3.15000000e-01  3.05802516e-01
  555    64  1.66777963e+03  3.20000000e-01  3.01497703e-01
  555    65  1.66777963e+03  3.25000000e-01  2.96895253e-01
  555    66  1.66777963e+03  3.30000000e-01  2.91999703e-01
  555    67  1.66777963e+03  3.35000000e-01  2.86815877e-01
  555    68  1.66777963e+03  3.40000000e-01  2.81348886e-01
  555    69  1.66777963e+03  3.45000000e-01  2.75604121e-01
  555    70  1.66777963e+03  3.50000000e-01  2.69587243e-01
  555    71  1.66777963e+03  3.55000000e-01  2.63304188e-01
  555    72  1.66777963e+03  3.60000000e-01  2.56761149e-01
  555    73  1.66777963e+03  3.65000000e-01  2.49964580e-01
  555    74  1.66777963e+03  3.70000000e-01  2.42921183e-01
  555    75  1.66777963e+03  3.75000000e-01  2.35637905e-01
  555    76  1.66777963e+03  3.80000000e-01  2.28121930e-01
  555    77  1.66777963e+03  3.85000000e-01  2.20380673e-01
  555    78  1.66777963e+03  3.90000000e-01  2.12421769e-01
  555    79  1.66777963e+03  3.95000000e-01  2.04253072e-01
  555    80  1.66777963e+03  4.00000000e-01  1.95882640e-01
  555    81  1.66777963e+03  4.05000000e-01  1.87318733e-01
  555    82  1.66777963e+03  4.10000000e-01  1.78569803e-01
  555    83  1.66777963e+03  4.15000000e-01  1.69644482e-01
  555    84  1.66777963e+03  4.20000000e-01  1.60551581e-01
  555    85  1.66777963e+03  4.25000000e-01  1.51300074e-01
  555    86  1.66777963e+03  4.30000000e-01  1.41899094e-01
  555    87  1.66777963e+03  4.35000000e-01  1.32357922e-01
  555    88  1.66777963e+03  4.40000000e-01  1.22685978e-01
  555    89  1.66777963e+03  4.45000000e-01  1.12892812e-01
  555    90  1.66777963e+03  4.50000000e-01  1.02988095e-01
  555    91  1.66777963e+03  4.55000000e-01  9.29816088e-02
  555    92  1.66777963e+03  4.60000000e-01  8.28832361e-02
  555    93  1.66777963e+03  4.65000000e-01  7.27029521e-02
  555    94  1.66777963e+03  4.70000000e-01  6.24508133e-02
  555    95  1.66777963e+03  4.75000000e-01  5.21369484e-02
  555    96  1.66777963e+03  4.80000000e-01  4.17715479e-02
  555    97  1.66777963e+03  4.85000000e-01  3.13648540e-02
  555    98  1.66777963e+03  4.90000000e-01  2.09271508e-02
  555    99  1.66777963e+03  4.95000000e-01  1.04687539e-02
  555   100  1.66777963e+03  5.00000000e-01  0.00000000e+00

  556     0  1.67078464e+03  0.00000000e+00  0.00000000e+00
  556     1  1.67078464e+03  5.00000000e-03  1.03537847e-02
  556     2  1.67078464e+03  1.00000000e-02  2.06974499e-02
  556     3  1.67078464e+03  1.50000000e-02  3.10208117e-02
  556     4  1.67078464e+03  2.00000000e-02  4.13137017e-02
  556     5  1.67078464e+03  2.50000000e-02  5.15659778e-02
  556     6  1.67078464e+03  3.00000000e-02  6.17675352e-02
  556     7  1.67078464e+03  3.50000000e-02  7.19083159e-02
  556     8  1.67078464e+03  4.00000000e-02  8.19783198e-02
  556     9  1.67078464e+03  4.50000000e-02  9.19676147e-02
  556    10  1.67078464e+03  5.00000000e-02  1.01866346e-01
  556    11  1.67078464e+03  5.50000000e-02  1.11664747e-01
  556    12  1.67078464e+03  6.00000000e-02  1.21353149e-01
  556    13  1.67078464e+03  6.50000000e-02  1.30921991e-01
  556    14  1.67078464e+03  7.00000000e-02  1.40361827e-01
  556    15  1.67078464e+03  7.50000000e-02  1.49663341e-01
  556    16  1.67078464e+03  8.00000000e-02  1.58817350e-01
  556    17  1.67078464e+03  8.50000000e-02  1.67814818e-01
  556    18  1.67078464e+03  9.00000000e-02  1.76646860e-01
  556    19  1.67078464e+03  9.50000000e-02  1.85304757e-01
  556    20  1.67078464e+03  1.00000000e-01  1.93779960e-01
  556    21  1.67078464e+03  1.05000000e-01  2.02064100e-01
  556    22  1.67078464e+03  1.10000000e-01  2.10148997e-01
  556    23  1.67078464e+03  1.15000000e-01  2.18026667e-01
  556    24  1.67078464e+03  1.20000000e-01  2.25689330e-01
  556    25  1.67078464e+03  1.25000000e-01  2.33129418e-01
  556    26  1.67078464e+03  1.30000000e-01  2.40339583e-01
  556    27  1.67078464e+03  1.35000000e-01  2.47312704e-01
  556    28  1.67078464e+03  1.40000000e-01  2.54041894e-01
  556    29  1.67078464e+03  1.45000000e-01  2.60520505e-01
  556    30  1.67078464e+03  1.50000000e-01  2.66742137e-01
  556    31  1.67078464e+03  1.55000000e-01  2.72700646e-01
  556    32  1.67078464e+03  1.60000000e-01  2.78390143e-01
  556    33  1.67078464e+03  1.65000000e-01  2.83805009e-01
  556    34  1.67078464e+03  1.70000000e-01  2.88939894e-01
  556    35  1.67078464e+03  1.75000000e-01  2.93789722e-01
  556    36  1.67078464e+03  1.80000000e-01  2.98349703e-01
  556    37  1.67078464e+03  1.85000000e-01  3.02615330e-01
  556    38  1.67078464e+03  1.90000000e-01  3.06582387e-01
  556    39  1.67078464e+03  1.95000000e-01  3.10246952e-01
  556    40  1.67078464e+03  2.00000000e-01  3.13605403e-01
  556    41  1.67078464e+03  2.05000000e-01  3.16654418e-01
  556    42  1.67078464e+03  2.10000000e-01  3.19390984e-01
  556    43  1.67078464e+03  2.15000000e-01  3.21812392e-01
  556    44  1.67078464e+03  2.20000000e-01  3.23916248e-01
  556    45  1.67078464e+03  2.25000000e-01  3.25700467e-01
  556    46  1.67078464e+03  2.30000000e-01  3.27163284e-01
  556    47  1.67078464e+03  2.35000000e-01  3.28303247e-01
  556    48  1.67078464e+03  2.40000000e-01  3.29119227e-01
  556    49  1.67078464e+03  2.45000000e-01  3.29610411e-01
  556    50  1.67078464e+03  2.50000000e-01  3.29776308e-01
  556    51  1.67078464e+03  2.55000000e-01  3.29616747e-01
  556    52  1.67078464e+03  2.60000000e-01  3.29131882e-01
  556    53  1.67078464e+03  2.65000000e-01  3.28322182e-01
  556    54  1.67078464e+03  2.70000000e-01  3.27188442e-01
  556    55  1.67078464e+03  2.75000000e-01  3.25731774e-01
  556    56  1.67078464e+03  2.80000000e-01  3.23953608e-01
  556    57  1.67078464e+03  2.85000000e-01  3.21855694e-01
  556    58  1.67078464e+03  2.90000000e-01  3.19440096e-01
  556    59  1.67078464e+03  2.95000000e-01  3.16709191e-01
  556    60  1.67078464e+03  3.00000000e-01  3.13665668e-01
  556    61  1.67078464e+03  3.05000000e-01  3.10312524e-01
  556    62  1.67078464e+03  3.10000000e-01  3.06653063e-01
  556    63  1.67078464e+03  3.15000000e-01  3.02690890e-01
  556    64  1.67078464e+03  3.20000000e-01  2.98429908e-01
  556    65  1.67078464e+03  3.25000000e-01  2.93874318e-01
  556    66  1.67078464e+03  3.30000000e-01  2.89028608e-01
  556    67  1.67078464e+03  3.35000000e-01  2.83897556e-01
  556    68  1.67078464e+03  3.40000000e-01  2.78486218e-01
  556    69  1.67078464e+03  3.45000000e-01  2.72799931e-01
  556    70  1.67078464e+03  3.50000000e-01  2.66844299e-01
  556    71  1.67078464e+03  3.55000000e-01  2.60625196e-01
  556    72  1.67078464e+03  3.60000000e-01  2.54148754e-01
  556    73  1.67078464e+03  3.65000000e-01  2.47421360e-01
  556    74  1.67078464e+03  3.70000000e-01  2.40449647e-01
  556    75  1.67078464e+03  3.75000000e-01  2.33240493e-01
  556    76  1.67078464e+03  3.80000000e-01  2.25801009e-01
  556    77  1.67078464e+03  3.85000000e-01  2.18138531e-01
  556    78  1.67078464e+03  3.90000000e-01  2.10260621e-01
  556    79  1.67078464e+03  3.95000000e-01  2.02175049e-01
  556    80  1.67078464e+03  4.00000000e-01  1.93889794e-01
  556    81  1.67078464e+03  4.05000000e-01  1.85413030e-01
  556    82  1.67078464e+03  4.10000000e-01  1.76753123e-01
  556    83  1.67078464e+03  4.15000000e-01  1.67918618e-01
  556    84  1.67078464e+03  4.20000000e-01  1.58918236e-01
  556    85  1.67078464e+03  4.25000000e-01  1.49760860e-01
  556    86  1.67078464e+03  4.30000000e-01  1.40455530e-01
  556    87  1.67078464e+03  4.35000000e-01  1.31011432e-01
  556    88  1.67078464e+03  4.40000000e-01  1.21437891e-01
  556    89  1.67078464e+03  4.45000000e-01  1.11744359e-01
  556    90  1.67078464e+03  4.50000000e-01  1.01940409e-01
  556    91  1.67078464e+03  4.55000000e-01  9.20357233e-02
  556    92  1.67078464e+03  4.60000000e-01  8.20400846e-02
  556    93  1.67078464e+03  4.65000000e-01  7.19633661e-02
  556    94  1.67078464e+03  4.70000000e-01  6.18155225e-02
  556    95  1.67078464e+03  4.75000000e-01  5.16065794e-02
  556    96  1.67078464e+03  4.80000000e-01  4.13466237e-02
  556    97  1.67078464e+03  4.85000000e-01  3.10457937e-02
  556    98  1.67078464e+03  4.90000000e-01  2.07142690e-02
  556    99  1.67078464e+03  4.95000000e-01  1.03622605e-02
  556   100  1.67078464e+03  5.00000000e-01  0.00000000e+00

  557     0  1.67378965e+03  0.00000000e+00  0.00000000e+00
  557     1  1.67378965e+03  5.00000000e-03  1.02483696e-02
  557     2  1.67378965e+03  1.00000000e-02  2.04867233e-02
  557     3  1.67378965e+03  1.50000000e-02  3.07049813e-02
  557     4  1.67378965e+03  2.00000000e-02  4.08930792e-02
  557     5  1.67378965e+03  2.50000000e-02  5.10409786e-02
  557     6  1.67378965e+03  3.00000000e-02  6.11386775e-02
  557     7  1.67378965e+03  3.50000000e-02  7.11762207e-02
  557     8  1.67378965e+03  4.00000000e-02  8.11437099e-02
  557     9  1.67378965e+03  4.50000000e-02  9.10313141e-02
  557    10  1.67378965e+03  5.00000000e-02  1.00829279e-01
  557    11  1.67378965e+03  5.50000000e-02  1.10527938e-01
  557    12  1.67378965e+03  6.00000000e-02  1.20117719e-01
  557    13  1.67378965e+03  6.50000000e-02  1.29589160e-01
  557    14  1.67378965e+03  7.00000000e-02  1.38932911e-01
  557    15  1.67378965e+03  7.50000000e-02  1.48139750e-01
  557    16  1.67378965e+03  8.00000000e-02  1.57200587e-01
  557    17  1.67378965e+03  8.50000000e-02  1.66106478e-01
  557    18  1.67378965e+03  9.00000000e-02  1.74848631e-01
  557    19  1.67378965e+03  9.50000000e-02  1.83418412e-01
  557    20  1.67378965e+03  1.00000000e-01  1.91807362e-01
  557    21  1.67378965e+03  1.05000000e-01  2.00007195e-01
  557    22  1.67378965e+03  1.10000000e-01  2.08009814e-01
  557    23  1.67378965e+03  1.15000000e-01  2.15807318e-01
  557    24  1.67378965e+03  1.20000000e-01  2.23392004e-01
  557    25  1.67378965e+03  1.25000000e-01  2.30756383e-01
  557    26  1.67378965e+03  1.30000000e-01  2.37893181e-01
  557    27  1.67378965e+03  1.35000000e-01  2.44795349e-01
  557    28  1.67378965e+03  1.40000000e-01  2.51456070e-01
  557    29  1.67378965e+03  1.45000000e-01  2.57868764e-01
  557    30  1.67378965e+03  1.50000000e-01  2.64027096e-01
  557    31  1.67378965e+03  1.55000000e-01  2.69924984e-01
  557    32  1.67378965e+03  1.60000000e-01  2.75556600e-01
  557    33  1.67378965e+03  1.65000000e-01  2.80916380e-01
  557    34  1.67378965e+03  1.70000000e-01  2.85999030e-01
  557    35  1.67378965e+03  1.75000000e-01  2.90799526e-01
  557    36  1.67378965e+03  1.80000000e-01  2.95313125e-01
  557    37  1.67378965e+03  1.85000000e-01  2.99535367e-01
  557    38  1.67378965e+03  1.90000000e-01  3.03462078e-01
  557    39  1.67378965e+03  1.95000000e-01  3.07089377e-01
  557    40  1.67378965e+03  2.00000000e-01  3.10413678e-01
  557    41  1.67378965e+03  2.05000000e-01  3.13431693e-01
  557    42  1.67378965e+03  2.10000000e-01  3.16140439e-01
  557    43  1.67378965e+03  2.15000000e-01  3.18537236e-01
  557    44  1.67378965e+03  2.20000000e-01  3.20619711e-01
  557    45  1.67378965e+03  2.25000000e-01  3.22385804e-01
  557    46  1.67378965e+03  2.30000000e-01  3.23833765e-01
  557    47  1.67378965e+03  2.35000000e-01  3.24962159e-01
  557    48  1.67378965e+03  2.40000000e-01  3.25769866e-01
  557    49  1.67378965e+03  2.45000000e-01  3.26256083e-01
  557    50  1.67378965e+03  2.50000000e-01  3.26420323e-01
  557    51  1.67378965e+03  2.55000000e-01  3.26262419e-01
  557    52  1.67378965e+03  2.60000000e-01  3.25782519e-01
  557    53  1.67378965e+03  2.65000000e-01  3.24981091e-01
  557    54  1.67378965e+03  2.70000000e-01  3.23858919e-01
  557    55  1.67378965e+03  2.75000000e-01  3.22417105e-01
  557    56  1.67378965e+03  2.80000000e-01  3.20657065e-01
  557    57  1.67378965e+03  2.85000000e-01  3.18580530e-01
  557    58  1.67378965e+03  2.90000000e-01  3.16189543e-01
  557    59  1.67378965e+03  2.95000000e-01  3.13486457e-01
  557    60  1.67378965e+03  3.00000000e-01  3.10473933e-01
  557    61  1.67378965e+03  3.05000000e-01  3.07154939e-01
  557    62  1.67378965e+03  3.10000000e-01  3.03532744e-01
  557    63  1.67378965e+03  3.15000000e-01  2.99610916e-01
  557    64  1.67378965e+03  3.20000000e-01  2.95393320e-01
  557    65  1.67378965e+03  3.25000000e-01  2.90884111e-01
  557    66  1.67378965e+03  3.30000000e-01  2.86087734e-01
  557    67  1.67378965e+03  3.35000000e-01  2.81008917e-01
  557    68  1.67378965e+03  3.40000000e-01  2.75652665e-01
  557    69  1.67378965e+03  3.45000000e-01  2.70024260e-01
  557    70  1.67378965e+03  3.50000000e-01  2.64129251e-01
  557    71  1.67378965e+03  3.55000000e-01  2.57973449e-01
  557    72  1.67378965e+03  3.60000000e-01  2.51562925e-01
  557    73  1.67378965e+03  3.65000000e-01  2.44904001e-01
  557    74  1.67378965e+03  3.70000000e-01  2.38003243e-01
  557    75  1.67378965e+03  3.75000000e-01  2.30867458e-01
  557    76  1.67378965e+03  3.80000000e-01  2.23503684e-01
  557    77  1.67378965e+03  3.85000000e-01  2.15919185e-01
  557    78  1.67378965e+03  3.90000000e-01  2.08121443e-01
  557    79  1.67378965e+03  3.95000000e-01  2.00118150e-01
  557    80  1.67378965e+03  4.00000000e-01  1.91917204e-01
  557    81  1.67378965e+03  4.05000000e-01  1.83526696e-01
  557    82  1.67378965e+03  4.10000000e-01  1.74954907e-01
  557    83  1.67378965e+03  4.15000000e-01  1.66210294e-01
  557    84  1.67378965e+03  4.20000000e-01  1.57301490e-01
  557    85  1.67378965e+03  4.25000000e-01  1.48237287e-01
  557    86  1.67378965e+03  4.30000000e-01  1.39026634e-01
  557    87  1.67378965e+03  4.35000000e-01  1.29678623e-01
  557    88  1.67378965e+03  4.40000000e-01  1.20202483e-01
  557    89  1.67378965e+03  4.45000000e-01  1.10607572e-01
  557    90  1.67378965e+03  4.50000000e-01  1.00903365e-01
  557    91  1.67378965e+03  4.55000000e-01  9.10994453e-02
  557    92  1.67378965e+03  4.60000000e-01  8.12054962e-02
